User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1002319,P00178242,M,36-45,7,A,1,0
1002320,P00178142,F,51-55,1,C,1,1
1002320,P00144242,F,51-55,1,C,1,1
1002320,P00022542,F,51-55,1,C,1,1
1002320,P00359742,F,51-55,1,C,1,1
1002321,P00157542,M,26-35,7,B,4,1
1002321,P00022542,M,26-35,7,B,4,1
1002321,P00183242,M,26-35,7,B,4,1
1002321,P00330442,M,26-35,7,B,4,1
1002321,P00113342,M,26-35,7,B,4,1
1002322,P00265242,F,55,13,A,2,1
1002323,P00108442,M,36-45,3,B,1,1
1002323,P00266542,M,36-45,3,B,1,1
1002323,P00113942,M,36-45,3,B,1,1
1002323,P00209742,M,36-45,3,B,1,1
1002323,P00116742,M,36-45,3,B,1,1
1002323,P00313542,M,36-45,3,B,1,1
1002323,P00252142,M,36-45,3,B,1,1
1002323,P00274942,M,36-45,3,B,1,1
1002323,P00318142,M,36-45,3,B,1,1
1002323,P00282742,M,36-45,3,B,1,1
1002323,P00217542,M,36-45,3,B,1,1
1002323,P00234142,M,36-45,3,B,1,1
1002323,P00123542,M,36-45,3,B,1,1
1002323,P00129042,M,36-45,3,B,1,1
1002323,P00232942,M,36-45,3,B,1,1
1002324,P00115942,M,36-45,17,C,3,0
1002324,P00010742,M,36-45,17,C,3,0
1002324,P00104542,M,36-45,17,C,3,0
1002325,P00010742,F,18-25,4,C,1,0
1002325,P00248542,F,18-25,4,C,1,0
1002325,P00355142,F,18-25,4,C,1,0
1002327,P00070042,M,18-25,10,C,2,0
1002329,P00368342,F,55,15,C,1,1
1002330,P00111442,M,46-50,7,A,1,1
1002330,P00052842,M,46-50,7,A,1,1
1002330,P00105342,M,46-50,7,A,1,1
1002330,P00192542,M,46-50,7,A,1,1
1002331,P00110542,M,55,1,A,1,1
1002332,P00177742,M,55,14,B,2,0
1002334,P00001142,F,55,7,B,1,1
1002334,P00123742,F,55,7,B,1,1
1002334,P00227842,F,55,7,B,1,1
1002334,P00271142,F,55,7,B,1,1
1002334,P00128342,F,55,7,B,1,1
1002334,P00247042,F,55,7,B,1,1
1002334,P00104542,F,55,7,B,1,1
1002334,P00092142,F,55,7,B,1,1
1002335,P00116142,M,51-55,17,A,3,0
1002335,P00112342,M,51-55,17,A,3,0
1002335,P00084642,M,51-55,17,A,3,0
1002335,P00193742,M,51-55,17,A,3,0
1002335,P00246142,M,51-55,17,A,3,0
1002336,P00346142,M,36-45,18,C,1,1
1002338,P00226342,M,46-50,17,C,4,1
1002338,P00118642,M,46-50,17,C,4,1
1002338,P00115342,M,46-50,17,C,4,1
1002338,P00110842,M,46-50,17,C,4,1
1002338,P00086842,M,46-50,17,C,4,1
1002339,P00051442,F,55,3,C,4,1
1002339,P00367542,F,55,3,C,4,1
1002339,P00057442,F,55,3,C,4,1
1002339,P00223242,F,55,3,C,4,1
1002340,P00311642,M,36-45,2,A,2,0
1002340,P00188742,M,36-45,2,A,2,0
1002340,P00083742,M,36-45,2,A,2,0
1002340,P00105542,M,36-45,2,A,2,0
1002340,P00102642,M,36-45,2,A,2,0
1002340,P00113842,M,36-45,2,A,2,0
1002340,P00177942,M,36-45,2,A,2,0
1002340,P00073942,M,36-45,2,A,2,0
1002340,P00354642,M,36-45,2,A,2,0
1002340,P00276342,M,36-45,2,A,2,0
1002340,P00022542,M,36-45,2,A,2,0
1002340,P00329242,M,36-45,2,A,2,0
1002340,P00128942,M,36-45,2,A,2,0
1002340,P00113142,M,36-45,2,A,2,0
1002341,P00317842,M,55,1,A,4,0
1002341,P00248742,M,55,1,A,4,0
1002341,P00296942,M,55,1,A,4,0
1002342,P00233542,M,36-45,3,C,1,0
1002342,P00178642,M,36-45,3,C,1,0
1002343,P00084042,F,46-50,1,C,2,1
1002344,P00025242,M,26-35,12,A,1,0
1002344,P00355142,M,26-35,12,A,1,0
1002344,P00057542,M,26-35,12,A,1,0
1002346,P00120042,F,0-17,10,A,1,0
1002346,P0096442,F,0-17,10,A,1,0
1002346,P00190142,F,0-17,10,A,1,0
1002346,P00002142,F,0-17,10,A,1,0
1002346,P00277442,F,0-17,10,A,1,0
1002347,P0097242,M,36-45,1,C,1,0
1002348,P00010842,M,51-55,12,C,4,1
1002348,P00282442,M,51-55,12,C,4,1
1002348,P00105142,M,51-55,12,C,4,1
1002348,P00288942,M,51-55,12,C,4,1
1002348,P00123742,M,51-55,12,C,4,1
1002348,P00307142,M,51-55,12,C,4,1
1002348,P00177542,M,51-55,12,C,4,1
1002348,P00115342,M,51-55,12,C,4,1
1002348,P00297642,M,51-55,12,C,4,1
1002349,P00110742,M,26-35,8,C,4,0
1002349,P00201342,M,26-35,8,C,4,0
1002349,P00192542,M,26-35,8,C,4,0
1002349,P00102542,M,26-35,8,C,4,0
1002349,P00272242,M,26-35,8,C,4,0
1002350,P00196042,M,18-25,4,C,1,1
1002350,P00031042,M,18-25,4,C,1,1
1002350,P00058242,M,18-25,4,C,1,1
1002350,P00190342,M,18-25,4,C,1,1
1002351,P00032842,F,26-35,0,B,4,0
1002351,P00044442,F,26-35,0,B,4,0
1002351,P00115342,F,26-35,0,B,4,0
1002352,P00334042,M,51-55,13,B,1,1
1002352,P00368242,M,51-55,13,B,1,1
1002352,P00083242,M,51-55,13,B,1,1
1002352,P00278442,M,51-55,13,B,1,1
1002352,P00359642,M,51-55,13,B,1,1
1002353,P00178242,F,36-45,9,C,3,1
1002353,P00100142,F,36-45,9,C,3,1
1002353,P00119542,F,36-45,9,C,3,1
1002353,P00219942,F,36-45,9,C,3,1
1002353,P00049542,F,36-45,9,C,3,1
1002353,P00266542,F,36-45,9,C,3,1
1002353,P00355642,F,36-45,9,C,3,1
1002353,P00115942,F,36-45,9,C,3,1
1002353,P00360042,F,36-45,9,C,3,1
1002353,P00220942,F,36-45,9,C,3,1
1002354,P00365242,M,36-45,11,B,3,1
1002354,P00046742,M,36-45,11,B,3,1
1002354,P00184242,M,36-45,11,B,3,1
1002354,P00193742,M,36-45,11,B,3,1
1002355,P00120342,F,46-50,9,C,2,1
1002355,P00177342,F,46-50,9,C,2,1
1002355,P00084642,F,46-50,9,C,2,1
1002357,P00351342,F,36-45,14,C,4,0
1002359,P00298442,M,55,13,C,1,1
1002359,P00196742,M,55,13,C,1,1
1002361,P00111942,M,55,7,B,1,1
1002361,P00178642,M,55,7,B,1,1
1002362,P00020442,M,26-35,14,A,1,0
1002362,P00304042,M,26-35,14,A,1,0
1002362,P00250242,M,26-35,14,A,1,0
1002362,P00129542,M,26-35,14,A,1,0
1002364,P00294442,F,55,9,C,0,1
1002365,P00341342,M,51-55,7,C,1,1
1002365,P00025442,M,51-55,7,C,1,1
1002366,P00349242,F,46-50,16,C,1,1
1002366,P00044442,F,46-50,16,C,1,1
1002366,P00241642,F,46-50,16,C,1,1
1002367,P0097142,F,26-35,9,B,1,0
1002367,P00161942,F,26-35,9,B,1,0
1002367,P00013742,F,26-35,9,B,1,0
1002368,P00278542,F,55,13,C,1,0
1002368,P00086042,F,55,13,C,1,0
1002368,P00005442,F,55,13,C,1,0
1002368,P00293342,F,55,13,C,1,0
1002368,P00025542,F,55,13,C,1,0
1002368,P00254542,F,55,13,C,1,0
1002368,P00304842,F,55,13,C,1,0
1002368,P00052142,F,55,13,C,1,0
1002368,P00297042,F,55,13,C,1,0
1002369,P00023942,M,36-45,14,B,1,1
1002369,P00149342,M,36-45,14,B,1,1
1002370,P00282442,M,51-55,1,C,2,0
1002370,P00034742,M,51-55,1,C,2,0
1002371,P00303342,F,36-45,7,C,2,0
1002372,P00358742,F,46-50,7,C,1,1
1002372,P00265242,F,46-50,7,C,1,1
1002372,P00288542,F,46-50,7,C,1,1
1002372,P00169442,F,46-50,7,C,1,1
1002372,P00003942,F,46-50,7,C,1,1
1002374,P00316642,M,26-35,14,B,2,0
1002374,P00184942,M,26-35,14,B,2,0
1002374,P00112442,M,26-35,14,B,2,0
1002374,P00128042,M,26-35,14,B,2,0
1002376,P00138542,M,26-35,1,A,3,0
1002376,P00093642,M,26-35,1,A,3,0
1002376,P00010842,M,26-35,1,A,3,0
1002376,P00270242,M,26-35,1,A,3,0
1002376,P00085242,M,26-35,1,A,3,0
1002376,P00313542,M,26-35,1,A,3,0
1002376,P00156442,M,26-35,1,A,3,0
1002376,P00035642,M,26-35,1,A,3,0
1002376,P00029142,M,26-35,1,A,3,0
1002376,P00329442,M,26-35,1,A,3,0
1002376,P00216042,M,26-35,1,A,3,0
1002376,P00154642,M,26-35,1,A,3,0
1002376,P00152442,M,26-35,1,A,3,0
1002376,P00001142,M,26-35,1,A,3,0
1002376,P00024042,M,26-35,1,A,3,0
1002376,P00283142,M,26-35,1,A,3,0
1002376,P00101842,M,26-35,1,A,3,0
1002376,P00036742,M,26-35,1,A,3,0
1002376,P00267742,M,26-35,1,A,3,0
1002376,P00346542,M,26-35,1,A,3,0
1002376,P00366542,M,26-35,1,A,3,0
1002376,P00131642,M,26-35,1,A,3,0
1002378,P00196242,M,26-35,3,C,1,1
1002378,P00156242,M,26-35,3,C,1,1
1002378,P00160542,M,26-35,3,C,1,1
1002378,P00303342,M,26-35,3,C,1,1
1002378,P00216142,M,26-35,3,C,1,1
1002378,P00129342,M,26-35,3,C,1,1
1002378,P00143342,M,26-35,3,C,1,1
1002378,P00350942,M,26-35,3,C,1,1
1002378,P00325242,M,26-35,3,C,1,1
1002378,P00126142,M,26-35,3,C,1,1
1002378,P00224142,M,26-35,3,C,1,1
1002379,P00289942,M,18-25,18,C,1,0
1002380,P00331942,M,26-35,4,A,0,1
1002380,P00021742,M,26-35,4,A,0,1
1002380,P00003942,M,26-35,4,A,0,1
1002380,P00247042,M,26-35,4,A,0,1
1002380,P00080042,M,26-35,4,A,0,1
1002380,P00270942,M,26-35,4,A,0,1
1002380,P00059442,M,26-35,4,A,0,1
1002380,P00028842,M,26-35,4,A,0,1
1002380,P00129542,M,26-35,4,A,0,1
1002380,P00028042,M,26-35,4,A,0,1
1002380,P00074442,M,26-35,4,A,0,1
1002380,P00196142,M,26-35,4,A,0,1
1002380,P00187442,M,26-35,4,A,0,1
1002380,P00021842,M,26-35,4,A,0,1
1002380,P00328142,M,26-35,4,A,0,1
1002380,P00085542,M,26-35,4,A,0,1
1002381,P00262442,F,36-45,9,B,2,0
1002382,P00026042,M,51-55,13,B,1,0
1002382,P00255742,M,51-55,13,B,1,0
1002383,P00132642,F,26-35,14,B,3,0
1002383,P00199442,F,26-35,14,B,3,0
1002383,P00057542,F,26-35,14,B,3,0
1002383,P00283942,F,26-35,14,B,3,0
1002383,P00170442,F,26-35,14,B,3,0
1002383,P00034842,F,26-35,14,B,3,0
1002383,P00303542,F,26-35,14,B,3,0
1002383,P00259042,F,26-35,14,B,3,0
1002383,P00283242,F,26-35,14,B,3,0
1002383,P00316242,F,26-35,14,B,3,0
1002383,P00187442,F,26-35,14,B,3,0
1002383,P00120942,F,26-35,14,B,3,0
1002383,P00035242,F,26-35,14,B,3,0
1002383,P00339942,F,26-35,14,B,3,0
1002383,P00150342,F,26-35,14,B,3,0
1002383,P00155242,F,26-35,14,B,3,0
1002383,P00052842,F,26-35,14,B,3,0
1002386,P00190942,F,26-35,0,B,3,0
1002386,P0096742,F,26-35,0,B,3,0
1002387,P00081142,M,26-35,17,C,4,0
1002387,P00102442,M,26-35,17,C,4,0
1002389,P00184942,M,26-35,16,A,0,1
1002389,P00258442,M,26-35,16,A,0,1
1002389,P00028842,M,26-35,16,A,0,1
1002389,P00117042,M,26-35,16,A,0,1
1002389,P00255842,M,26-35,16,A,0,1
1002389,P00319342,M,26-35,16,A,0,1
1002389,P00265242,M,26-35,16,A,0,1
1002389,P00051642,M,26-35,16,A,0,1
1002389,P00036442,M,26-35,16,A,0,1
1002389,P00329342,M,26-35,16,A,0,1
1002390,P00223942,F,26-35,6,C,1,0
1002390,P00058442,F,26-35,6,C,1,0
1002390,P00036942,F,26-35,6,C,1,0
1002391,P00022942,M,51-55,18,C,4,0
1002391,P00066742,M,51-55,18,C,4,0
1002392,P00270242,F,55,3,B,1,1
1002393,P00250642,M,55,13,C,1,1
1002393,P00220242,M,55,13,C,1,1
1002393,P00120342,M,55,13,C,1,1
1002393,P00233342,M,55,13,C,1,1
1002393,P00052842,M,55,13,C,1,1
1002394,P00034742,M,36-45,6,B,2,1
1002394,P00250242,M,36-45,6,B,2,1
1002394,P00237642,M,36-45,6,B,2,1
1002394,P00190142,M,36-45,6,B,2,1
1002394,P00326942,M,36-45,6,B,2,1
1002394,P00344442,M,36-45,6,B,2,1
1002394,P00191442,M,36-45,6,B,2,1
1002395,P00110542,M,36-45,7,C,1,0
1002395,P00233042,M,36-45,7,C,1,0
1002395,P00145942,M,36-45,7,C,1,0
1002395,P00303242,M,36-45,7,C,1,0
1002395,P00328342,M,36-45,7,C,1,0
1002395,P00271142,M,36-45,7,C,1,0
1002395,P00129642,M,36-45,7,C,1,0
1002395,P00156442,M,36-45,7,C,1,0
1002396,P00022642,F,18-25,0,C,1,0
1002397,P00289942,F,36-45,11,B,3,0
1002398,P00317842,M,26-35,0,B,1,0
1002399,P00218742,M,36-45,17,C,4,0
1002401,P00118842,M,26-35,4,C,3,1
1002401,P00184942,M,26-35,4,C,3,1
1002401,P00248142,M,26-35,4,C,3,1
1002401,P00237242,M,26-35,4,C,3,1
1002402,P00224342,M,46-50,17,B,4,0
1002402,P00151742,M,46-50,17,B,4,0
1002402,P00158042,M,46-50,17,B,4,0
1002402,P00018842,M,46-50,17,B,4,0
1002402,P00233642,M,46-50,17,B,4,0
1002402,P00032942,M,46-50,17,B,4,0
1002402,P00115142,M,46-50,17,B,4,0
1002402,P00231742,M,46-50,17,B,4,0
1002402,P00201442,M,46-50,17,B,4,0
1002402,P00352142,M,46-50,17,B,4,0
1002402,P00110942,M,46-50,17,B,4,0
1002402,P00114142,M,46-50,17,B,4,0
1002402,P00258742,M,46-50,17,B,4,0
1002402,P00120542,M,46-50,17,B,4,0
1002402,P00253542,M,46-50,17,B,4,0
1002402,P00308342,M,46-50,17,B,4,0
1002402,P00346642,M,46-50,17,B,4,0
1002402,P00344842,M,46-50,17,B,4,0
1002404,P00136742,M,18-25,7,C,1,0
1002404,P00101942,M,18-25,7,C,1,0
1002404,P00041842,M,18-25,7,C,1,0
1002404,P00325742,M,18-25,7,C,1,0
1002404,P00065242,M,18-25,7,C,1,0
1002405,P0096942,M,51-55,8,C,1,1
1002406,P00212242,F,55,12,C,1,1
1002406,P00044442,F,55,12,C,1,1
1002407,P00116542,M,36-45,16,C,1,0
1002407,P00260042,M,36-45,16,C,1,0
1002407,P00209842,M,36-45,16,C,1,0
1002407,P00003442,M,36-45,16,C,1,0
1002407,P00086342,M,36-45,16,C,1,0
1002407,P00085242,M,36-45,16,C,1,0
1002407,P00199442,M,36-45,16,C,1,0
1002407,P00175542,M,36-45,16,C,1,0
1002408,P00294542,F,46-50,1,C,2,1
1002408,P00171342,F,46-50,1,C,2,1
1002409,P00101742,F,36-45,9,B,3,1
1002409,P00287242,F,36-45,9,B,3,1
1002409,P00362642,F,36-45,9,B,3,1
1002409,P00297342,F,36-45,9,B,3,1
1002410,P00118542,M,55,7,C,1,1
1002410,P00265242,M,55,7,C,1,1
1002410,P00327242,M,55,7,C,1,1
1002410,P00102342,M,55,7,C,1,1
1002410,P00349242,M,55,7,C,1,1
1002410,P00178342,M,55,7,C,1,1
1002411,P00115142,F,36-45,14,B,1,0
1002411,P00273742,F,36-45,14,B,1,0
1002411,P00278042,F,36-45,14,B,1,0
1002411,P00002142,F,36-45,14,B,1,0
1002411,P00269542,F,36-45,14,B,1,0
1002411,P00166942,F,36-45,14,B,1,0
1002411,P00000142,F,36-45,14,B,1,0
1002411,P00192942,F,36-45,14,B,1,0
1002411,P00288942,F,36-45,14,B,1,0
1002411,P00159442,F,36-45,14,B,1,0
1002411,P00057442,F,36-45,14,B,1,0
1002411,P00257542,F,36-45,14,B,1,0
1002414,P00145042,M,26-35,1,C,4,1
1002414,P00040842,M,26-35,1,C,4,1
1002414,P00181542,M,26-35,1,C,4,1
1002414,P00182642,M,26-35,1,C,4,1
1002414,P00216142,M,26-35,1,C,4,1
1002414,P00190542,M,26-35,1,C,4,1
1002414,P00251942,M,26-35,1,C,4,1
1002414,P00103042,M,26-35,1,C,4,1
1002414,P00358242,M,26-35,1,C,4,1
1002415,P00148642,M,26-35,7,C,2,1
1002415,P00059442,M,26-35,7,C,2,1
1002415,P00334242,M,26-35,7,C,2,1
1002416,P00332342,M,46-50,7,C,3,1
1002416,P00184942,M,46-50,7,C,3,1
1002418,P00035942,F,0-17,10,B,1,0
1002418,P00247042,F,0-17,10,B,1,0
1002418,P00013742,F,0-17,10,B,1,0
1002418,P00036342,F,0-17,10,B,1,0
1002418,P00237642,F,0-17,10,B,1,0
1002418,P00146342,F,0-17,10,B,1,0
1002419,P00250242,M,26-35,0,B,3,1
1002419,P00014542,M,26-35,0,B,3,1
1002419,P00111942,M,26-35,0,B,3,1
1002419,P00057942,M,26-35,0,B,3,1
1002419,P00121342,M,26-35,0,B,3,1
1002419,P00042842,M,26-35,0,B,3,1
1002419,P00127242,M,26-35,0,B,3,1
1002419,P00071442,M,26-35,0,B,3,1
1002419,P00207942,M,26-35,0,B,3,1
1002419,P00302142,M,26-35,0,B,3,1
1002419,P00358342,M,26-35,0,B,3,1
1002419,P00197442,M,26-35,0,B,3,1
1002419,P00128942,M,26-35,0,B,3,1
1002419,P00120342,M,26-35,0,B,3,1
1002419,P00326842,M,26-35,0,B,3,1
1002419,P00187842,M,26-35,0,B,3,1
1002419,P00357842,M,26-35,0,B,3,1
1002419,P00002442,M,26-35,0,B,3,1
1002419,P00303342,M,26-35,0,B,3,1
1002419,P00177542,M,26-35,0,B,3,1
1002419,P00358442,M,26-35,0,B,3,1
1002419,P00032442,M,26-35,0,B,3,1
1002419,P00077042,M,26-35,0,B,3,1
1002419,P00106642,M,26-35,0,B,3,1
1002419,P00306042,M,26-35,0,B,3,1
1002419,P00115642,M,26-35,0,B,3,1
1002419,P00256542,M,26-35,0,B,3,1
1002420,P00016042,M,51-55,7,C,2,1
1002420,P00182142,M,51-55,7,C,2,1
1002420,P00118442,M,51-55,7,C,2,1
1002420,P00265242,M,51-55,7,C,2,1
1002421,P00110542,M,36-45,7,C,2,1
1002421,P00339842,M,36-45,7,C,2,1
1002423,P00288242,F,46-50,9,C,2,1
1002423,P00210042,F,46-50,9,C,2,1
1002423,P00223242,F,46-50,9,C,2,1
1002423,P00113042,F,46-50,9,C,2,1
1002424,P00226442,M,26-35,17,C,3,0
1002424,P00346142,M,26-35,17,C,3,0
1002424,P00000642,M,26-35,17,C,3,0
1002424,P00355142,M,26-35,17,C,3,0
1002424,P00221542,M,26-35,17,C,3,0
1002425,P00318742,F,36-45,14,B,2,1
1002425,P00237542,F,36-45,14,B,2,1
1002425,P00044442,F,36-45,14,B,2,1
1002426,P00113242,M,55,0,C,1,1
1002427,P00237642,F,26-35,14,C,3,0
1002427,P00251442,F,26-35,14,C,3,0
1002428,P00117842,M,46-50,17,B,1,0
1002428,P00182142,M,46-50,17,B,1,0
1002429,P00003642,M,26-35,2,A,2,1
1002429,P00270942,M,26-35,2,A,2,1
1002429,P00123142,M,26-35,2,A,2,1
1002430,P00207942,M,26-35,4,B,2,0
1002434,P00010742,M,26-35,4,C,2,0
1002435,P00009342,M,26-35,4,A,3,1
1002435,P00113342,M,26-35,4,A,3,1
1002435,P00118442,M,26-35,4,A,3,1
1002435,P00073842,M,26-35,4,A,3,1
1002436,P00288942,M,26-35,7,B,2,0
1002436,P00336942,M,26-35,7,B,2,0
1002436,P00152742,M,26-35,7,B,2,0
1002436,P00046742,M,26-35,7,B,2,0
1002436,P00130642,M,26-35,7,B,2,0
1002436,P00086442,M,26-35,7,B,2,0
1002436,P00255942,M,26-35,7,B,2,0
1002436,P00338442,M,26-35,7,B,2,0
1002436,P00309142,M,26-35,7,B,2,0
1002436,P00319042,M,26-35,7,B,2,0
1002436,P00036542,M,26-35,7,B,2,0
1002436,P00070942,M,26-35,7,B,2,0
1002437,P00058042,M,26-35,4,C,4,1
1002437,P00317942,M,26-35,4,C,4,1
1002437,P00028542,M,26-35,4,C,4,1
1002438,P00343342,M,36-45,1,A,2,0
1002438,P00367242,M,36-45,1,A,2,0
1002439,P00034842,M,46-50,17,A,1,1
1002439,P00037142,M,46-50,17,A,1,1
1002439,P00124242,M,46-50,17,A,1,1
1002439,P00115842,M,46-50,17,A,1,1
1002439,P00226242,M,46-50,17,A,1,1
1002440,P00250242,M,51-55,17,C,1,1
1002441,P00288642,F,46-50,6,C,2,1
1002441,P00066742,F,46-50,6,C,2,1
1002442,P00236942,M,36-45,17,C,2,0
1002442,P00284742,M,36-45,17,C,2,0
1002444,P00128942,F,46-50,4,B,1,1
1002444,P00018342,F,46-50,4,B,1,1
1002444,P00003442,F,46-50,4,B,1,1
1002444,P00191342,F,46-50,4,B,1,1
1002445,P00328342,M,26-35,0,A,1,1
1002445,P00304442,M,26-35,0,A,1,1
1002445,P00233542,M,26-35,0,A,1,1
1002446,P00250642,M,18-25,7,B,0,0
1002446,P00152742,M,18-25,7,B,0,0
1002446,P00253242,M,18-25,7,B,0,0
1002446,P00003242,M,18-25,7,B,0,0
1002446,P00201442,M,18-25,7,B,0,0
1002446,P00234842,M,18-25,7,B,0,0
1002446,P00207942,M,18-25,7,B,0,0
1002446,P00006942,M,18-25,7,B,0,0
1002446,P00051142,M,18-25,7,B,0,0
1002446,P00316642,M,18-25,7,B,0,0
1002446,P00128242,M,18-25,7,B,0,0
1002446,P00346142,M,18-25,7,B,0,0
1002446,P00220442,M,18-25,7,B,0,0
1002446,P00183342,M,18-25,7,B,0,0
1002446,P00024942,M,18-25,7,B,0,0
1002446,P00164042,M,18-25,7,B,0,0
1002447,P00199442,M,26-35,14,C,1,1
1002449,P00084842,M,55,13,A,1,1
1002451,P00025442,M,46-50,12,C,1,1
1002451,P00233142,M,46-50,12,C,1,1
1002451,P00123142,M,46-50,12,C,1,1
1002451,P00177642,M,46-50,12,C,1,1
1002451,P00351342,M,46-50,12,C,1,1
1002451,P00161542,M,46-50,12,C,1,1
1002451,P00242742,M,46-50,12,C,1,1
1002451,P00350442,M,46-50,12,C,1,1
1002451,P00309242,M,46-50,12,C,1,1
1002451,P00370342,M,46-50,12,C,1,1
1002451,P00295942,M,46-50,12,C,1,1
1002452,P00058042,M,46-50,7,B,0,0
1002452,P00036842,M,46-50,7,B,0,0
1002453,P00160942,M,26-35,7,B,0,0
1002453,P00006942,M,26-35,7,B,0,0
1002453,P0094042,M,26-35,7,B,0,0
1002453,P00034442,M,26-35,7,B,0,0
1002453,P00037042,M,26-35,7,B,0,0
1002453,P00171542,M,26-35,7,B,0,0
1002453,P00265242,M,26-35,7,B,0,0
1002453,P00042742,M,26-35,7,B,0,0
1002453,P00101842,M,26-35,7,B,0,0
1002453,P00223342,M,26-35,7,B,0,0
1002453,P00220442,M,26-35,7,B,0,0
1002453,P00109542,M,26-35,7,B,0,0
1002453,P00028842,M,26-35,7,B,0,0
1002453,P00014242,M,26-35,7,B,0,0
1002453,P00079942,M,26-35,7,B,0,0
1002453,P00276642,M,26-35,7,B,0,0
1002453,P00279842,M,26-35,7,B,0,0
1002453,P00338542,M,26-35,7,B,0,0
1002453,P00337842,M,26-35,7,B,0,0
1002453,P00130742,M,26-35,7,B,0,0
1002453,P00037442,M,26-35,7,B,0,0
1002453,P00086242,M,26-35,7,B,0,0
1002453,P00321342,M,26-35,7,B,0,0
1002453,P00010842,M,26-35,7,B,0,0
1002453,P00085942,M,26-35,7,B,0,0
1002453,P00127642,M,26-35,7,B,0,0
1002453,P00053442,M,26-35,7,B,0,0
1002453,P00190142,M,26-35,7,B,0,0
1002453,P00329242,M,26-35,7,B,0,0
1002453,P00045842,M,26-35,7,B,0,0
1002453,P00270042,M,26-35,7,B,0,0
1002453,P00128942,M,26-35,7,B,0,0
1002454,P00030442,M,18-25,0,B,1,0
1002454,P00044442,M,18-25,0,B,1,0
1002454,P00261842,M,18-25,0,B,1,0
1002454,P00274942,M,18-25,0,B,1,0
1002454,P00079742,M,18-25,0,B,1,0
1002454,P00110742,M,18-25,0,B,1,0
1002454,P00183242,M,18-25,0,B,1,0
1002454,P00191642,M,18-25,0,B,1,0
1002454,P00329542,M,18-25,0,B,1,0
1002454,P00177842,M,18-25,0,B,1,0
1002455,P00178842,M,36-45,7,A,1,0
1002455,P00199442,M,36-45,7,A,1,0
1002455,P00181542,M,36-45,7,A,1,0
1002455,P00346342,M,36-45,7,A,1,0
1002455,P00282042,M,36-45,7,A,1,0
1002455,P00244142,M,36-45,7,A,1,0
1002455,P00145042,M,36-45,7,A,1,0
1002456,P00031042,M,26-35,5,A,1,0
1002456,P00048442,M,26-35,5,A,1,0
1002456,P00046142,M,26-35,5,A,1,0
1002456,P00042742,M,26-35,5,A,1,0
1002456,P00040442,M,26-35,5,A,1,0
1002456,P00053842,M,26-35,5,A,1,0
1002456,P00046842,M,26-35,5,A,1,0
1002456,P00009342,M,26-35,5,A,1,0
1002456,P00258742,M,26-35,5,A,1,0
1002456,P00205942,M,26-35,5,A,1,0
1002456,P00348642,M,26-35,5,A,1,0
1002456,P00228642,M,26-35,5,A,1,0
1002456,P00254742,M,26-35,5,A,1,0
1002457,P00060542,M,26-35,0,B,0,1
1002457,P00221442,M,26-35,0,B,0,1
1002457,P00211042,M,26-35,0,B,0,1
1002457,P00349942,M,26-35,0,B,0,1
1002457,P00078742,M,26-35,0,B,0,1
1002457,P00053942,M,26-35,0,B,0,1
1002457,P00329342,M,26-35,0,B,0,1
1002457,P00040442,M,26-35,0,B,0,1
1002457,P00359242,M,26-35,0,B,0,1
1002457,P00321042,M,26-35,0,B,0,1
1002457,P00142942,M,26-35,0,B,0,1
1002457,P00278042,M,26-35,0,B,0,1
1002457,P00324442,M,26-35,0,B,0,1
1002457,P00286642,M,26-35,0,B,0,1
1002457,P00123842,M,26-35,0,B,0,1
1002457,P00024742,M,26-35,0,B,0,1
1002457,P00031942,M,26-35,0,B,0,1
1002457,P00149142,M,26-35,0,B,0,1
1002457,P00180242,M,26-35,0,B,0,1
1002457,P0096542,M,26-35,0,B,0,1
1002457,P00035542,M,26-35,0,B,0,1
1002457,P00346042,M,26-35,0,B,0,1
1002457,P00233942,M,26-35,0,B,0,1
1002457,P00233842,M,26-35,0,B,0,1
1002457,P00249742,M,26-35,0,B,0,1
1002457,P00039242,M,26-35,0,B,0,1
1002458,P00189842,M,26-35,7,C,3,1
1002458,P00005042,M,26-35,7,C,3,1
1002458,P00001642,M,26-35,7,C,3,1
1002458,P00303342,M,26-35,7,C,3,1
1002458,P00078142,M,26-35,7,C,3,1
1002458,P00263542,M,26-35,7,C,3,1
1002458,P00157142,M,26-35,7,C,3,1
1002458,P00157642,M,26-35,7,C,3,1
1002458,P00344542,M,26-35,7,C,3,1
1002458,P00276342,M,26-35,7,C,3,1
1002458,P00321742,M,26-35,7,C,3,1
1002458,P00221342,M,26-35,7,C,3,1
1002459,P00351342,M,51-55,7,A,1,1
1002459,P00309342,M,51-55,7,A,1,1
1002459,P00147942,M,51-55,7,A,1,1
1002459,P00207942,M,51-55,7,A,1,1
1002459,P00061142,M,51-55,7,A,1,1
1002459,P00204742,M,51-55,7,A,1,1
1002459,P00295842,M,51-55,7,A,1,1
1002460,P00183442,F,51-55,1,C,1,1
1002461,P00304842,M,18-25,4,B,1,0
1002461,P00260042,M,18-25,4,B,1,0
1002461,P00198942,M,18-25,4,B,1,0
1002461,P00129542,M,18-25,4,B,1,0
1002461,P00156442,M,18-25,4,B,1,0
1002462,P00111042,M,36-45,1,B,1,0
